Id,Label
1022,EmiliedeRavin 
1023,VincentCassel 
1024,TobyJones 
1025,DominicWest 
1026,OlgaKurylenko 
1027,AndreasWisniewski 
1028,MatthewPerry 
1029,KateeSackhoff 
1030,JordiMollÃ  
1031,JoanAllen 
1032,JustinTimberlake 
1033,ChristopherMintz-Plasse 
1034,RebeccaFerguson 
1035,JustinTheroux 
1036,MarkRuffalo 
1037,WoodyHarrelson 
1038,DaveFranco 
1039,BrittRobertson 
1040,HughLaurie 
1041,RaffeyCassidy 
1042,DaneDeHaan 
1043,JasonIsaacs 
1044,IvoNandi 
1045,ArnoldSchwarzenegger 
1046,EmiliaClarke 
1047,DamaineRadcliff 
1048,De'ShawnWashington 
1049,DrewBarrymore 
1050,WendiMcLendon-Covey 
1051,KevinNealon 
1052,BrittanySnow 
1053,JosephGordon-Levitt 
1054,TaylorSwift 
1055,KellyMcGillis 
1056,GregoryJones 
1057,ToniCollette 
1058,TracyLetts 
1059,SamTrammell 
1060,TaylorKitsch 
1061,BenicioDelToro 
1062,ScottMescudi 
1063,DolphLundgren 
1064,ShilohFernandez 
1065,JessicaLucas 
1066,LouTaylorPucci 
1067,JackO'Connell 
1068,MaeWhitman 
1069,BellaThorne 
1070,AllisonJanney 
1071,ChloÃ«Sevigny 
1072,EmmaGreenwell 
1073,JudeLaw 
1074,MichaelPitt 
1075,BradyCorbet 
1076,BillyBobThornton 
1077,MauricioLopez 
1078,RichardJenkins 
1079,BrittanyMurphy 
1080,KarenGillan 
1081,RoryCochrane 
1082,NatalieMartinez 
1083,MatthewGoode 
1084,CallumTurner 
1085,GraceVanPatten 
1086,MichalVondel 
1087,MikeBirbiglia 
1088,DavidHarbour 
1089,BoydHolbrook 
1090,JunoTemple 
1091,JoeAnderson 
1092,TaylorSchilling 
1093,RileyThomasStewart 
1094,KatherineHeigl 
1095,BreeTurner 
1096,EricWinter 
1097,JordanCarlos 
1098,MargaritaLevieva 
1099,ElizabethBanks 
1100,MichaelRooker 
1101,DonThompson 
1102,TomWilkinson 
1103,JakeJohnson 
1104,DamonWayansJr. 
1105,NinaDobrev 
1106,LouisC.K. 
1107,LakeBell 
1108,EmilyMeade 
1109,MilesHeizer 
1110,CharlieHunnam 
1111,BenjaminWalker 
1112,PaulWalker 
1113,JordanaBrewster 
1114,JenniferLawrence 
1115,KateSiegel 
1116,MichaelTrucco 
1117,SamanthaSloyan 
1118,LynnCollins 
1119,SamanthaMorton 
1120,RadhaMitchell 
1121,LaurieHolden 
1122,DeborahKaraUnger 
1123,TimothySpall 
1124,MartinFreeman 
1125,AlfredMolina 
1126,JodieFoster 
1127,DaxShepard 
1128,SeanFaris 
1129,DjimonHounsou 
1130,CamGigandet 
1131,TonyDanza 
1132,CharlotteGainsbourg 
1133,StormAchecheSahlstrÃ¸m 
1134,RandallPark 
1135,LizzyCaplan 
1136,DanielBrÃ_hl 
1137,RiccardoScamarcio 
1138,MichaelMcDonald 
1139,SheaAdams 
1140,EddieBaroo 
1141,AdrianGrenier 
1142,KevinConnolly 
1143,JerryFerrara 
1144,KevinDillon 
1145,PatriciaClarkson 
1146,JennaElfman 
1147,AudreyTautou 
1148,JeanReno 
1149,IanMcKellen 
1150,UsherRaymond 
1151,RubÃ©nBlades 
1152,LarenzTate 
1153,MeaganGood 
1154,Rotimi 
1155,RickGonzalez 
1156,MathieuAmalric 
1157,JudiDench 
1158,CraigRobinson 
1159,GerryBednob 
1160,MandyGonzalez 
1161,JakeGyllenhaal 
1162,GemmaArterton 
1163,AntonYelchin 
1164,MoonBloodgood 
1165,JoshLucas 
1166,AlexisClagett 
1167,GwynethPaltrow 
1168,RandyCouture 
1169,GaryCole 
1170,RhonaMitra 
1171,MichaelSheen 
1172,BillNighy 
1173,StevenMackintosh 
1174,CoreyStoll 
1175,EmmaBooth 
1176,AshleighCummings 
1177,StephenCurry 
1178,SusiePorter 
1179,GeoffreyRush 
1180,AmyAdams 
1181,AsaButterfield 
1182,GemmaJones 
1183,SallyPhillips 
1184,GlennClose 
1185,DominiqueTipper 
1186,PaddyConsidine 
1187,AndrewGarfield 
1188,DannyHuston 
1189,JoaquinPhoenix 
1190,KatherineWaterston 
1191,OliviaWilde 
1192,TerenceStamp 
1193,MaxvonSydow 
1194,WillYunLee 
1195,TaoOkamoto 
1196,RilaFukushima 
1197,LianaLiberato 
1198,LoganMarshall-Green 
1199,EmayatzyCorinealdi 
1200,MichielHuisman 
1201,TammyBlanchard 
1202,MarySteenburgen 
1203,CraigT.Nelson 
1204,DerekJeter 
1205,JackMadigan 
1206,FrankMadigan 
1207,JohnTravolta 
1208,QueenLatifah 
1209,NikkiBlonsky 
1210,DavidLyons 
1211,JeremyRenner 
1212,EdwardNorton 
1213,ScottGlenn 
1214,MichaelShannon 
1215,AdamDriver 
1216,GiovanniRibisi 
1217,SusanSarandon 
1218,PatrickStewart 
1219,HalleBerry 
1220,JudyGreer 
1221,AlysonHannigan 
1222,SeannWilliamScott 
1223,ChrisKlein 
1224,AndySamberg 
1225,JormaTaccone 
1226,AkivaSchaffer 
1227,SarahSilverman 
1228,NicholasHope 
1229,SamNeill 
1230,50Cent 
1231,SheilaKelley 
1232,JoelDavidMoore 
1233,MunroChambers 
1234,LaurenceLeboeuf 
1235,MichaelIronside 
1236,EdwinWright 
1237,JimParsons 
1238,SteveMartin 
1239,SallyField 
1240,MaxGreenfield 
1241,TyneDaly 
1242,JamalWoolard 
1243,DerekLuke 
1244,MomoDione 
1245,WilliamAtherton 
1246,BlytheAuffarth 
1247,BlancheBaker 
1248,KevinChamberlin 
1249,JimSturgess 
1250,LambertWilson 
1251,PierreNiney 
1252,LaurentLucas 
1253,ThomasMann 
1254,OliverCooper 
1255,JonathanDanielBrown 
1256,DaxFlame 
1257,FionaGordon 
1258,DominiqueAbel 
1259,EmmanuelleRiva 
1260,PierreRichard 
1261,BrianCox 
1262,OpheliaLovibond 
1263,MichaelMcElhatton 
1264,LÃ©aSeydoux 
1265,RalphIneson 
1266,KateDickie 
1267,JulianRichings 
1268,GretaGerwig 
1269,BillyCrudup 
1270,CarlyRaeJepsen 
1271,MaddieZiegler 
1272,NoahWiseman 
1273,DanielHenshall 
1274,HayleyMcElhinney 
1275,RobertRedford 
1276,OakesFegley 
1277,OonaLaurence 
1278,WillPoulter 
1279,WilliamHurt 
1280,VickyKrieps 
1281,AntjeTraue 
1282,GillianJacobs 
1283,ChrisGethard 
1284,ElisabethMoss 
1285,JulietRylance 
1286,FredDaltonThompson 
1287,KateySagal 
1288,BruceBoxleitner 
1289,TySimpkins 
1290,AidanTurner 
1291,MaryMcCormack 
1292,PaulBirchard 
1293,DavidOyelowo 
1294,TomFelton 
1295,JackDavenport 
1296,ChristopherPlummer 
1297,LilyCole 
1298,HeathLedger 
1299,DenzelWashington 
1300,EthanSuplee 
1301,AaronYoo 
1302,ZoeSaldana 
1303,BradPitt 
1304,HunterMcCracken 
1305,ZoeKazan 
1306,MeganPark 
1307,ChatchawaiKamonsakpitak 
1308,MireilleEnos 
1309,JamieBlackley 
1310,JoshuaLeonard 
1311,RainnWilson 
1312,KevinBacon 
1313,LukeKleintank 
1314,LaurenGraham 
1315,HugoWeaving 
1316,HayleyAtwell 
1317,KeirGilchrist 
1318,OliviaLuccardi 
1319,LiliSepe 
1320,KatieCrown 
1321,KelseyGrammer 
1322,JonVoight 
1323,HughGrant 
1324,SimonHelberg 
1325,BenedictCumberbatch 
1326,GretchenMol 
1327,MÃ©lanieLaurent 
1328,IsabellaRossellini 
1329,AlbertFinney 
1330,SteveWiebe 
1331,MahershalaAli 
1332,KeriRussell 
1333,VictoriaJustice 
1334,JanuaryJones 
1335,AidanQuinn 
1336,EmmaFitzpatrick 
1337,JohnCullum 
1338,KristinScottThomas 
1339,EricGodon 
1340,TijuanaRicks 
1341,SueDahlman 
1342,EzraMiller 
1343,OliviaThirlby 
1344,PhilipSeymourHoffman 
1345,JohnMalkovich 
1346,HirokiHasegawa 
1347,YutakaTakenouchi 
1348,SatomiIshihara 
1349,RenÃ”sugi 
1350,GeorgeLopez 
1351,KarenDisher 
1352,MichaelMantell 
1353,MelissaGeorge 
1354,JoshuaMcIvor 
1355,JackTaylor 
1356,MichaelDorman 
1357,HaydenPanettiere 
1358,CatalinaSandinoMoreno 
1359,EllenBurstyn 
1360,DavidMorse 
1361,Carrie-AnneMoss 
1362,SarahRoemer 
1363,TravisFimmel 
1364,TaronEgerton 
1365,PaulAnderson 
1366,RinkoKikuchi 
1367,RobertDowneyJr. 
1368,JeffKahn 
1369,SashaLane 
1370,McCaulLombardi 
1371,LesleyManville 
1372,StacyMartin 
1373,BlakeJenner 
1374,TylerHoechlin 
1375,KristenConnolly 
1376,FranKranz 
1377,EdHarris 
1378,AliaShawkat 
1379,RhysIfans 
1380,DaniellaKertesz 
1381,DonCheadle 
1382,ChrisCooper 
1383,JudahLewis 
1384,CliveOwen 
1385,CatherineKeener 
1386,JimCaviezel 
1387,ValKilmer 
1388,WernerHerzog 
1389,SelmaBlair 
1390,DougJones 
1391,JohnAlexander 
1392,Kang-hoSong 
1393,Hee-BongByun 
1394,Hae-ilPark 
1395,DoonaBae 
1396,ChristianStolte 
1397,JoelMcHale 
1398,NickFrost 
1399,MiaStallard 
1400,VeraFarmiga 
1401,IsabelleFuhrman 
1402,CCHPounder 
1403,MichaelC.Hall 
1404,MariaDizzia 
1405,TomMison 
1406,RobertCarlyle 
1407,HaroldPerrineau 
1408,DannySapani 
1409,LauraDern 
1410,KarolinaGruszka 
1411,NathalieBaye 
1412,KylieRogers 
1413,MartinHenderson 
1414,BrightonSharbino 
1415,TomHolland 
1416,JohnFrancisDaley 
1417,AustinPendleton 
1418,ColleenCamp 
1419,NeilFlynn 
1420,ZacharyQuinto 
1421,VincentEbrahim 
1422,OrlandoBloom 
1423,SteveLantz 
1424,GreggWeiner 
1425,GuyPearce 
1426,CaricevanHouten 
1427,BonnieHunt 
1428,PaulNewman 
1429,JessicaBarden 
1430,OliviaColman 
1431,LiorAshkenazi 
1432,NickOfferman 
1433,KurtRussell 
1434,ZoÃ«Bell 
1435,VanessaFerlito 
1436,PaulDano 
1437,MaryElizabethWinstead 
1438,AntoniaRibero 
1439,AngPhulaSherpa 
1440,ThomasM.Wright 
1441,KellyAdams 
1442,LuingAndrews 
1443,KatyBarker 
1444,EddieMarsan 
1445,ScottEastwood 
1446,AlanAlda 
1447,RachelWood 
1448,AJMichalka 
1449,KyleChandler 
1450,JoelCourtney 
1451,MatthewFox 
1452,PennBadgley 
1453,HilarySwank 
1454,HarryConnickJr. 
1455,RuthNegga 
1456,WillDalton 
1457,DeanMumford 
1458,MichaelNyqvist 
1459,RichendaCarey 
1460,AllisonTolman 
1461,PatrickDempsey 
1462,ReneRusso 
1463,AndersHolm 
1464,JamesGandolfini 
1465,IsabelleHuppert 
1466,AndrÃ©Marcon 
1467,RomanKolinka 
1468,EdithScob 
1469,BruceWillis 
1470,HelenMirren 
1471,Mary-LouiseParker 
1472,LisaThoreson 
1473,FlorenceKastriner 
1474,GabyHoffmann 
1475,LeonardoDiCaprio 
1476,GolshiftehFarahani 
1477,JenniferJasonLeigh 
1478,KeithDavid 
1479,OprahWinfrey 
1480,BrunoCampos 
1481,ChristopherEvanWelch 
1482,EvangelineLilly 
1483,DakotaGoyo 
1484,JulieBenz 
1485,MatthewMarsden 
1486,GrahamMcTavish 
1487,FreddyRodrÃ_guez 
1488,MarleyShelton 
1489,AlbertBrooks 
1490,JessePlemons 
1491,MorjanaAlaoui 
1492,MylÃ¨neJampanoÃ¯ 
1493,CatherineBÃ©gin 
1494,RobertToupin 
1495,JohnCarrollLynch 
1496,AlfieAllen 
1497,DanielZovatto 
1498,DouglasM.Griffin 
1499,JamesDuMont 
1500,FlorenceClery 
1501,AnnaCamp 
1502,MartonCsokas 
1503,KathyBaker 
1504,LaurentLafitte 
1505,AnneConsigny 
1506,CharlesBerling 
1507,CareyMulligan 
1508,LucyWalters 
1509,CharlieTahan 
1510,SalliRichardson-Whitfield 
1511,SarahPaulson 
1512,DannyGlover 
1513,BrianCaspe 
1514,KarelHermÃ¡nekJr. 
1515,DuncanDuff 
1516,KeithCarradine 
1517,OliviaWilliams 
1518,JonBernthal 
1519,Miyavi 
1520,DomhnallGleeson 
1521,KellyMacdonald 
1522,BillyConnolly 
1523,JulieWalters 
1524,KodiSmit-McPhee 
1525,CaraBuono 
1526,DustinHoffman 
1527,JohnHawkes 
1528,GarretDillahunt 
1529,IsaiahStone 
1530,MarciaGayHarden 
1531,AndreBraugher 
1532,ChristianCooke 
1533,JaimeWinstone 
1534,Byung-hunLee 
1535,YooGong 
1536,Ji-minHan 
1537,MaggieQ 
1538,DavidStrathairn 
1539,MalcolmSinclair 
1540,RaghuvirJoshi 
1541,ChristopherWalken 
1542,AntonioTarver 
1543,MiloVentimiglia 
1544,BurtYoung 
1545,CaitlynRund 
1546,MoisÃ©sAcevedo 
1547,AnnaSophiaRobb 
1548,EmilyBaldoni 
1549,MaurySterling 
1550,NicholasBrendon 
1551,ElizabethGracen 
1552,JaneFonda 
1553,NickRobinson 
1554,MoisesArias 
1555,HaleyLuRichardson 
1556,JessicaSula 
1557,MichaelStuhlbarg 
1558,TadanobuAsano 
1559,ElizabethDebicki 
1560,StephenHenderson 
1561,JovanAdepo 
1562,CraigVanHook 
1563,KatieHolmes 
1564,JohnKrasinski 
1565,PabloSchreiber 
1566,MichaelDouglas 
1567,MelissaLeo 
1568,ChristosStergioglou 
1569,MicheleValley 
1570,AngelikiPapoulia 
1571,HristosPassalis 
1572,Common 
1573,ColeKonis 
1574,FlorencePugh 
1575,ChristopherFairbank 
1576,CosmoJarvis 
1577,NaomiAckie 
1578,BillyCrystal 
1579,SteveBuscemi 
1580,ChristopherFitzgerald 
1581,JonathanRoumie 
1582,HarveyKeitel 
1583,KatiOutinen 
1584,JonDaly 
1585,ShameikMoore 
1586,KierseyClemons 
1587,KimberlyElise 
1588,StevenYeun 
1589,AstridBergÃ¨s-Frisbey 
1590,BritMarling 
1591,ViggoMortensen 
1592,RobertDuvall 
1593,AlanRickman 
1594,BarkhadAbdi 
1595,SeanPatrickThomas 
1596,DemiMoore 
1597,DaneCook 
1598,JeremyDavies 
1599,ZachGrenier 
1600,SallyHawkins 
1601,GaboureySidibe 
1602,Mo'Nique 
1603,MariahCarey 
1604,JasonO'Mara 
1605,AmaraMiller 
1606,NickKrause 
1607,GuillaumeBaillargeon 
1608,Ã‰milieLeclerc 
1609,JanetMcTeer 
1610,CharlesDance 
1611,AngourieRice 
1612,EllenDeGeneres 
1613,EdO'Neill 
1614,KaitlinOlson 
1615,ScottAdkins 
1616,TeodoraDuhovnikova 
1617,AlonAboutboul 
1618,JulianVergov 
1619,KyraSedgwick 
1620,MadisonWolfe 
1621,FrancesO'Connor 
1622,AnnetteBening 
1623,RichardArmitage 
1624,LukeTreadaway 
1625,BobtheCat 
1626,RutaGedmintas 
1627,JoanneFroggatt 
1628,DanielDay-Lewis 
1629,RachelMcAdams 
1630,JohnDoman 
1631,FaithWladyka 
1632,TomCostello 
1633,JoHartley 
1634,ColmMeaney 
1635,AnnaFriel 
1636,FionnO'Shea 
1637,NicholasGalitzine 
1638,MoeDunford 
1639,BenjaminBratt 
1640,MirandaCosgrove 
1641,SuElliot 
1642,AdamLevine 
1643,MadinaNalwanga 
1644,LupitaNyong'o 
1645,MartinKabanza 
1646,DanaFuchs 
1647,AlisonSudol 
1648,ShariffEarp 
1649,DuanSanderson 
1650,AlexR.Hibbert 
1651,ValerieMahaffey 
1652,BeverlyD'Angelo 
1653,LewisMacDougall 
1654,NeelSethi 
1655,BillMurray 
1656,MichaelCera 
1657,KieranCulkin 
1658,AlisonPill 
1659,IdinaMenzel 
1660,JonathanGroff 
1661,GaranceMarillier 
1662,EllaRumpf 
1663,RabahNaitOufella 
1664,Nellie 
1665,RizwanManji 
1666,RonLivingston 
1667,LiliTaylor 
1668,Soo-anKim 
1669,Yu-miJung 
1670,Dong-seokMa 
1671,RupertGrint 
1672,SarahSnook 
1673,NoahTaylor 
1674,MadeleineWest 
1675,MichaelGambon 
1676,SamShepard 
1677,PaulaBeer 
1678,ErnstStÃ¶tzner 
1679,MarieGruber 
1680,JasperNewell 
1681,ChristopherLee 
1682,FreddieHighmore 
1683,JonathanRhysMeyers 
1684,TerrenceHoward 
1685,AdrianTitieni 
1686,Maria-VictoriaDragus 
1687,LiaBugnar 
1688,MalinaManovici 
1689,T.R.Knight 
1690,NicoleBeharie 
1691,ImeldaStaunton 
1692,AnnieRoseBuckley 
1693,GaelGarcÃ_aBernal 
1694,MohamedAkhzam 
1695,JunKunimura 
1696,Jung-minHwang 
1697,Do-wonKwak 
1698,Woo-heeChun 
1699,FrancescAlbiol 
1700,CarmenEjogo 
1701,LorraineToussaint 
1702,BenedictWong 
1703,JackieEarleHaley 
1704,AndySerkis 
1705,FreidaPinto 
1706,KarinKonoval 
1707,PhyliciaRashad 
1708,TaikaWaititi 
1709,CoriGonzalez-Macuer 
1710,JonnyBrugh 
1711,OakleePendergast 
1712,SandraHÃ_ller 
1713,PeterSimonischek 
1714,MichaelWittenborn 
1715,ThomasLoibl 
1716,BrianGeraghty 
1717,StuartGraham 
1718,LaineMegaw 
1719,BrianMilligan 
1720,LiamMcMahon 
1721,EmmanuelGarijo 
1722,TomHudson 
1723,BaptisteGoy 
1724,AxelDevillers 
1725,RufusSewell 
1726,AmberTamblyn 
1727,SeanBott 
1728,DannyTrejo 
1729,ElenaAnaya 
1730,JanCornet 
1731,MarisaParedes 
1732,Auli'iCravalho 
1733,RachelHouse 
1734,TemueraMorrison 
1735,SonoyaMizuno 
1736,DavidWenham 
1737,GarrettM.Brown 
1738,AnthonyEdwards 
1739,LoÃ¯svanWijk 
1740,QuintonAaron 
1741,TimMcGraw 
1742,CharlieCox 
1743,ClaireDanes 
1744,KathyBates 
1745,KurtFuller 
1746,TomPrior 
1747,SophiePerry 
1748,RussellBrand 
1749,JulieAndrews 
1750,TeriHatcher 
1751,JohnHodgman 
1752,JenniferSaunders 
1753,AlanArkin 
1754,GiuseppeBattiston 
1755,AnnaFoglietta 
1756,MarcoGiallini 
1757,EdoardoLeo 
1758,GeoffreyArend 
1759,ArminMueller-Stahl 
1760,JosefAltin 
1761,EddieMurphy 
1762,NataschaMcElhone 
1763,RolfLassgÃ¥rd 
1764,BaharPars 
1765,FilipBerg 
1766,IdaEngvoll 
1767,AmericaFerrera 
1768,OctaviaSpencer 
1769,JanelleMonÃ¡e 
1770,WaltonGoggins 
1771,GerardoTaracena 
1772,RaoulMaxTrujillo 
1773,DaliaHernÃ¡ndez 
1774,RudyYoungblood 
1775,NaomieHarris 
1776,SalimKechiouche 
1777,AurÃ©lienRecoing 
1778,JackiWeaver 
1779,LydiaWilson 
1780,MandyMoore 
1781,ZacharyLevi 
1782,DonnaMurphy 
1783,LelandOrser 
1784,BrendaBlethyn 
1785,JuliaOrmond 
1786,RyanPotter 
1787,ScottAdsit 
1788,JamieChung 
1789,JaredGilman 
1790,KaraHayward 
1791,OrtoIgnatiussen 
1792,RupertFriend 
1793,ZacMattoonO'Brien 
1794,JackMcBrayer 
1795,JaneLynch 
1796,GregKinnear 
1797,EwaFrÃ¶ling 
1798,LenaEndre 
1799,AliaBhatt 
1800,ShahRukhKhan 
1801,KunalKapoor 
1802,PriyankaMoodley 
1803,BarkhadAbdirahman 
1804,GaspardSchlatter 
1805,SixtineMurat 
1806,PaulinJaccoud 
1807,MichelVuillermoz 
1808,KariMatchett 
1809,ZacharyBennett 
1810,SylviaHoeks 
1811,ColmFeore 
1812,GattlinGriffith 
1813,RJCyler 
1814,OliviaCooke 
1815,JoshHartnett 
1816,LucyLiu 
1817,AlanTudyk 
1818,DonnieYen 
1819,LucasHedges 
1820,SebastianStan 
1821,GeorgeMacKay 
1822,SamanthaIsler 
1823,MarioCasas 
1824,AnaWagener 
1825,JosÃ©Coronado 
1826,BÃ¡rbaraLennie 
1827,O'SheaJacksonJr. 
1828,CoreyHawkins 
1829,JasonMitchell 
1830,NeilBrownJr. 
1831,JulianDennison 
1832,RimaTeWiata 
1833,SarahPolley 
1834,LinhDanPham 
1835,KenStott 
1836,DaveJohns 
1837,HayleySquires 
1838,SharonPercy 
1839,BrianaShann 
1840,DominiqueMcElligott 
1841,RosieShaw 
1842,EllarColtrane 
1843,PatriciaArquette 
1844,ElijahSmith 
1845,SurajSharma 
1846,AdilHussain 
1847,Tabu 
1848,ElizabethBerrington 
1849,LeePace 
1850,CatincaUntaru 
1851,JustineWaddell 
1852,KimUylenbroek 
1853,CraigFerguson 
1854,MorenaBaccarin 
1855,EdSkrein 
1856,LeonardNimoy 
1857,TaranehAlidoosti 
1858,ShahabHosseini 
1859,BabakKarimi 
1860,FaridSajjadiHosseini 
1861,WinonaRyder 
1862,FerdiaWalsh-Peelo 
1863,AidanGillen 
1864,MariaDoyleKennedy 
1865,SaurabhShukla 
1866,AnilKapoor 
1867,DavidJames 
1868,JasonCope 
1869,NathalieBoltt 
1870,BradGarrett 
1871,LouRomano 
1872,PattonOswalt 
1873,IanHolm 
1874,BrianHowe 
1875,KagisoKuypers 
1876,DerekJacobi 
1877,SunnyPawar 
1878,DaisyRidley 
1879,JohnBoyega 
1880,GinniferGoodwin 
1881,JennySlate 
1882,NeilPatrickHarris 
1883,MichaelKennethWilliams 
1884,Min-heeKim 
1885,Jung-wooHa 
1886,Jin-woongJo 
1887,So-riMoon 
1888,ChrisIsaak 
1889,C.H.Evans 
1890,SandraKinder 
1891,AllenLeech 
1892,F.MurrayAbraham 
1893,MartinStringer 
1894,AlexandraMariaLara 
1895,JuliaStiles 
1896,AnneDorval 
1897,Antoine-OlivierPilon 
1898,SuzanneClÃ©ment 
1899,PatrickHuard 
1900,DarÃ_oGrandinetti 
1901,MarÃ_aMarull 
1902,MÃ_nicaVilla 
1903,RitaCortese 
1904,Cary-HiroyukiTagawa 
1905,SeanBridgers 
1906,WendyCrewson 
1907,NickNolte 
1908,JenniferMorrison 
1909,IvanaBaquero 
1910,AriadnaGil 
1911,SergiLÃ_pez 
1912,MaribelVerdÃº 
1913,MindyKaling 
1914,ClintEastwood 
1915,BeeVang 
1916,ChristopherCarley 
1917,AhneyHer 
1918,LubnaAzabal 
1919,MÃ©lissaDÃ©sormeaux-Poulin 
1920,MaximGaudette 
1921,MustafaKamel 
1922,RicardoDarÃ_n 
1923,SoledadVillamil 
1924,PabloRago 
1925,CarlaQuevedo 
1926,AamirKhan 
1927,AnushkaSharma 
1928,SanjayDutt 
1929,BomanIrani 
1930,RosemarieDeWitt 
1931,Prabhas 
1932,RanaDaggubati 
1933,AnushkaShetty 
1934,TamannaahBhatia 
1935,EliRoth 
1936,MadsMikkelsen 
1937,ThomasBoLarsen 
1938,AnnikaWedderkopp 
1939,LasseFogelstrÃ¸m 
1940,NancyKwan 
1941,AnnabelleAttanasio 
1942,EdwardAsner 
1943,JordanNagai 
1944,JohnRatzenberger 
1945,TimAllen 
1946,JoanCusack 
1947,NedBeatty 
1948,KerryWashington 
1949,Madhavan 
1950,MonaSingh 
1951,SharmanJoshi 
1952,BenBurtt 
1953,ElissaKnight 
1954,JeffGarlin 
1955,FredWillard 
1956,MiyuIrino 
1957,SaoriHayami 
1958,AoiYuki 
1959,KenshÃ´Ono 
1960,JackNicholson 
1961,MelissaBenoist 
1962,PaulReiser 
1963,UlrichMÃ_he 
1964,MartinaGedeck 
1965,SebastianKoch 
1966,UlrichTukur 
1967,DarsheelSafary 
1968,TanayChheda 
1969,SachetEngineer 
1970,MackenzieFoy 
1971,RyÃ»nosukeKamiki 
1972,MoneKamishiraishi 
1973,RyÃ´Narita 
1974,FranÃ§oisCluzet 
1975,OmarSy 
1976,AnneLeNy 
1977,AudreyFleurot 
1978,SakshiTanwar 
1979,FatimaSanaShaikh 
1980,SanyaMalhotra 
1981,JohnLuessenhop 